question,answer,llama_answer,llama_exact_match,gemma_answer,gemma_exact_match,deepseek_answer,deepseek_exact_match
"Who is the author of the book ""The Bonfire of the Vanities""?",Tom Wolfe,,0,Tom Wolfe,1,unsure,0
"Who is the author of the book ""Vanity of Duluoz""?",Jack Kerouac,,0,Jack Kerouac,1,James Ellroy,0
"Who is the author of the book ""Men, Microscopes, and Living Things""?",Katherine Binney Shippen,,0,unsure,0,Charles Darwin,0
"Who is the author of the book ""The Americans (novel)""?",John Jakes,,0,,0,James Alan Gardner,0
"Who is the author of the book ""In an Antique Land""?",Amitav Ghosh,,0,James L. Gelvin,0,Partha Mitter,0
"Who is the author of the book ""Hammered (Bear novel)""?",Elizabeth Bear,,0,James Patterson,0,Bear Grylls,0
"Who is the author of the book ""The Ice House (novel)""?",Minette Walters,,0,Hannah Morrissey,0,James Ellroy,0
"Who is the author of the book ""Reached (novel)""?",Ally Condie,,0,Ally Condie,1,Brandon Sanderson,0
"Who is the author of the book ""Anglo-Saxon Attitudes""?",Angus Wilson,,0,Angus Wilson,1,P.G. Wodehouse,0
"Who is the author of the book ""The Decay of the Angel""?",Yukio Mishima,,0,unsure,0,Samuel Beckett,0
"Who is the author of the book ""The Rod of Light""?",Barrington J. Bayley,,0,unsure,0,Frank Herbert,0
"Who is the author of the book ""The Poem of the Man-God""?",Maria Valtorta,Romano Guardini,0,unsure,0,R. A. Salvatore,0
"Who is the author of the book ""Shadows in Bronze""?",Lindsey Davis,,0,Brent Weeks,0,R. A. Salvatore,0
"Who is the author of the book ""The Search for the Dice Man""?",Luke Rhinehart,,0,Luke Rhinehart,1,Lester Bangs,0
"Who is the author of the book ""Desh Ka Bhavishya""?",Yashpal,,0,unsure,0,Arun Shourie,0
"Who is the author of the book ""Not Quite Dead Enough""?",Rex Stout,,0,Sarah Graves,0,Dean Koontz,0
"Who is the author of the book ""Sharpe's Honour (novel)""?",Bernard Cornwell,,0,Bernard Cornwell,1,Bernard Cornwell,1
"Who is the author of the book ""The Rising (Keene novel)""?",Brian Keene,,0,John Verdon,0,Piers Anthony,0
"Who is the author of the book ""La Maison du chat-qui-pelote""?",Honoré de Balzac,Georges Simenon,0,unsure,0,Pierre Bottero,0
"Who is the author of the book ""The Wonderful Visit""?",H. G. Wells,,0,H.G. Wells,0,Rudyard Kipling,0
"Who is the author of the book ""61 Hours""?",Lee Child,,0,Lee Child,1,Dean Koontz,0
"Who is the author of the book ""The English Teacher""?",R. K. Narayan,,0,R.J. Palacio,0,James Patterson,0
"Who is the author of the book ""Clarissa Oakes""?",Patrick O'Brian,,0,unsure,0,R. A. Salvatore,0
"Who is the author of the book ""Embassytown""?",China Miéville,,0,China Miéville,1,Simon R. Green,0
"Who is the author of the book ""Back to Before""?",K. A. Applegate,,0,unsure,0,Dean Koontz,0
"Who is the author of the book ""Surfacing (novel)""?",Margaret Atwood,Margaret Atwood,1,Margaret Atwood,1,Alice Sheldon,0
"Who is the author of the book ""Planet of Exile""?",Ursula K. Le Guin,,0,Ursula K. Le Guin,1,R.A. Salvatore,0
"Who is the author of the book ""A Case of Need""?",Michael Crichton,,0,Michael Crichton,1,Ellis Peters,0
"Who is the author of the book ""Indecent Exposure (Sharpe novel)""?",Tom Sharpe,Bernard Cornwell,0,Bernard Cornwell,0,Jeffery Deaver,0
"Who is the author of the book ""One Clear Call""?",Upton Sinclair,,0,unsure,0,David Eddings,0
"Who is the author of the book ""Oath Breaker (novel)""?",Michelle Paver,,0,Mark Lawrence,0,R. A. Salvatore,0
"Who is the author of the book ""Electric Light (poetry)""?",Seamus Heaney,,0,unsure,0,unsure,0
"Who is the author of the book ""Sharpe's Siege (novel)""?",Bernard Cornwell,,0,Bernard Cornwell,1,Jeff Wayne,0
"Who is the author of the book ""The Piratica Series""?",Tanith Lee,,0,unsure,0,unsure,0
"Who is the author of the book ""The Path Between the Seas""?",David McCullough,,0,David McCullough,1,Theodore H. White,0
"Who is the author of the book ""Pools of Darkness (novel)""?",Jim Ward (game designer),,0,Dean Koontz,0,R.A. Salvatore,0
"Who is the author of the book ""The Story of the Amulet""?",E. Nesbit,,0,unsure,0,L. Frank Baum,0
"Who is the author of the book ""Mutants of the Yucatan""?",Erick Wujcik,Robert E. Howard,0,unsure,0,,0
"Who is the author of the book ""Presidential Agent""?",Upton Sinclair,,0,Vince Flynn,0,David Zindel,0
"Who is the author of the book ""Inca Gold""?",Clive Cussler,,0,James Rollins,0,James Rollins,0
"Who is the author of the book ""A Room in Chelsea Square""?",Michael Nelson (novelist),,0,unsure,0,L P Hartley,0
"Who is the author of the book ""Forever Odd""?",Dean Koontz,,0,Neil Gaiman,0,Gene Wolfe,0
"Who is the author of the book ""The Crisscross Shadow""?",Franklin W. Dixon,,0,unsure,0,R. A. Salvatore,0
"Who is the author of the book ""The Fallible Fiend""?",L. Sprague de Camp,,0,unsure,0,R.A. Salvatore,0
"Who is the author of the book ""Starless Night""?",R. A. Salvatore,,0,Kristen Ciccarelli,0,Dean Koontz,0
"Who is the author of the book ""The Tale of Squirrel Nutkin""?",Beatrix Potter,Beatrix Potter,1,Beatrix Potter,1,Henry Beighton,0
"Who is the author of the book ""Service of All the Dead""?",Colin Dexter,,0,Christopher Paolini,0,R. A. Salvatore,0
"Who is the author of the book ""A Writer's Nightmare""?",R. K. Narayan,,0,unsure,0,R. A. Salvatore,0
"Who is the author of the book ""Night Masks""?",R. A. Salvatore,,0,Dean Koontz,0,R. A. Salvatore,1
"Who is the author of the book ""Carson of Venus""?",Edgar Rice Burroughs,,0,Raymond F. Jones,0,Jack Vance,0
"Who is the author of the book ""Dark Watch""?",Clive Cussler,,0,Peter V. Brett,0,Mercedes Lackey,0
"Who is the author of the book ""The King and Other Stories""?",Joe R. Lansdale,,0,Stephen King,0,Stephen King,0
"Who is the author of the book ""The Lost World (Crichton novel)""?",Michael Crichton,,0,Michael Crichton,1,Michael Crichton,1
"Who is the author of the book ""Flying Colours (novel)""?",C. S. Forester,,0,,0,L. E. Modesitt Jr.,0
"Who is the author of the book ""Vampire Rites""?",Darren Shan,,0,Anne Rice,0,Anne Rice,0
"Who is the author of the book ""Sense and Sensibility""?",Jane Austen,,0,Jane Austen,1,Jane Austen,1
"Who is the author of the book ""The Sword of Welleran and Other Stories""?","Edward Plunkett, 18th Baron of Dunsany",Lord Dunsany,0,unsure,0,Piers Anthony,0
"Who is the author of the book ""My House Has Two Doors""?",Han Suyin,,0,unsure,0,R. A. Salvatore,0
"Who is the author of the book ""The Siege of White Deer Park""?",Colin Dann,,0,Elizabeth George,0,Chris Kuzneski,0
"Who is the author of the book ""Captive! (Paulsen novel)""?",Gary Paulsen,,0,Gary Paulsen,1,Sharon M. Draper,0
"Who is the author of the book ""An Artist of the Floating World""?",Kazuo Ishiguro,,0,Kazuo Ishiguro,1,Kazuo Ishiguro,1
"Who is the author of the book ""Youth: Scenes from Provincial Life II""?",J. M. Coetzee,Jeffrey Eugenides,0,unsure,0,unsure,0
"Who is the author of the book ""Rinkitink in Oz""?",L. Frank Baum,,0,L. Frank Baum,1,L. Frank Baum,1
"Who is the author of the book ""The Vanishing Thieves""?",Franklin W. Dixon,,0,unsure,0,Daniel Handler,0
"Who is the author of the book ""Warhost of Vastmark""?",Janny Wurts,,0,David Dalglish,0,"Margaret Weis, Jan Scrivner",0
"Who is the author of the book ""House of Steel: The Honorverse Companion""?",David Weber,David Weber,1,unsure,0,David Weber,1
"Who is the author of the book ""The Shadows of Avalon""?",Paul Cornell,,0,Marion Zimmer Bradley,0,Mercedes Lackey,0
"Who is the author of the book ""Blood Canticle""?",Anne Rice,,0,,0,Tanith Lee,0
"Who is the author of the book ""The Wounded Sky""?",Diane Duane,,0,Brandon Sanderson,0,Brandon Sanderson,0
"Who is the author of the book ""The Priests of Psi""?",Frank Herbert,,0,unsure,0,David Gerrold,0
"Who is the author of the book ""The Smack Man""?",Nelson DeMille,,0,unsure,0,unsure,0
"Who is the author of the book ""The English Assassin (Daniel Silva novel)""?",Daniel Silva (novelist),Daniel Silva,0,Daniel Silva,0,Daniel Silva,0
"Who is the author of the book ""Holy Warrior""?",Angus Donald,,0,David Gemmell,0,R. A. Salvatore,0
"Who is the author of the book ""Illusions perdues""?",Honoré de Balzac,,0,Marcel Proust,0,unsure,0
"Who is the author of the book ""New Arabian Nights""?",Robert Louis Stevenson,,0,unsure,0,Jorge Luis Borges,0
"Who is the author of the book ""Glinda of Oz""?",L. Frank Baum,,0,L. Frank Baum,1,L. Frank Baum,1
"Who is the author of the book ""Two Years' Vacation""?",Jules Verne,,0,Robert Louis Stevenson,0,P. G. Wodehouse,0
"Who is the author of the book ""Red Planet (novel)""?",Robert A. Heinlein,,0,Robert A. Heinlein,1,Kim Stanley Robinson,0
"Who is the author of the book ""Five Plays""?","Edward Plunkett, 18th Baron of Dunsany",,0,unsure,0,William Shakespeare,0
"Who is the author of the book ""The Dark Cry of the Moon""?",Charles L. Grant,,0,unsure,0,Tracy Hickman,0
"Who is the author of the book ""The Glass Bead Game""?",Hermann Hesse,,0,Hermann Hesse,1,Hermann Hesse,1
"Who is the author of the book ""Bold as Love (novel)""?",Gwyneth Jones (novelist),,0,Emily Henry,0,Stephen King,0
"Who is the author of the book ""The Waterless Sea""?",Kate Constable,,0,,0,Patrick O'Brian,0
"Who is the author of the book ""The Tale of Johnny Town-Mouse""?",Beatrix Potter,A.A. Milne,0,Beatrix Potter,1,Beatrix Potter,1
"Who is the author of the book ""The Cry of the Icemark""?",Stuart Hill (author),Stuart Hill,0,,0,R. A. Salvatore,0
"Who is the author of the book ""Nature Girl (novel)""?",Carl Hiaasen,,0,Carl Hiaasen,1,Robert J. Sawyer,0
"Who is the author of the book ""The Enemy (Child novel)""?",Lee Child,,0,Charlie Higson,0,J.R.R. Tolkien,0
"Who is the author of the book ""A Poet's Bible""?",David Rosenberg (poet),,0,Unsure,0,unsure,0
"Who is the author of the book ""The Clocks of Iraz""?",L. Sprague de Camp,,0,unsure,0,P.C. Hodgell,0
"Who is the author of the book ""Put Out More Flags""?",Evelyn Waugh,,0,Evelyn Waugh,1,John Klima,0
"Who is the author of the book ""The Secret of the Old Mill""?",Franklin W. Dixon,,0,,0,L. Frank Baum,0
"Who is the author of the book ""Once Were Warriors""?",Alan Duff,,0,Alan Duff,1,Witi Ihimaera,0
"Who is the author of the book ""The Summer Tree""?",Guy Gavriel Kay,,0,Guy Gavriel Kay,1,Diana Wynne Jones,0
"Who is the author of the book ""Evil Under the Sun""?",Agatha Christie,,0,Agatha Christie,1,P.C. Hodgell,0
"Who is the author of the book ""The Leopard (Nesbø novel)""?",Jo Nesbø,,0,Jo Nesbø,1,Jo Nesbø,1
"Who is the author of the book ""Hannibal Rising""?",Thomas Harris,,0,Thomas Harris,1,Steve Berry,0
"Who is the author of the book ""Skybreaker""?",Kenneth Oppel,,0,Brandon Sanderson,0,R. A. Salvatore,0
"Who is the author of the book ""Mémoires de deux jeunes mariées""?",Honoré de Balzac,Sophie Cottrell,0,Madame de Staël,0,French author: Simone de Beauvoir,0
"Who is the author of the book ""The Void Captain's Tale""?",Norman Spinrad,,0,Greg Egan,0,Dennis E. Taylor,0
"Who is the author of the book ""Coyote Moon""?",John Vornholt,,0,Grace Livingston Hill,0,Tony Hillerman,0
"Who is the author of the book ""I Shall Not Be Moved (poetry)""?",Maya Angelou,Langston Hughes,0,Maya Angelou,1,Bob Marley,0
"Who is the author of the book ""The Wages of Sin (novel)""?",David A. McIntee,Kaaron Warren,0,James Patterson,0,Don Winslow,0
"Who is the author of the book ""Then There Were Five""?",Elizabeth Enright,,0,Agatha Christie,0,Piers Anthony,0
"Who is the author of the book ""The Sky Is Falling (Sheldon novel)""?",Sidney Sheldon,Sidney Sheldon,1,David Baldacci,0,R. A. Salvatore,0
"Who is the author of the book ""Mystery of the Desert Giant""?",Franklin W. Dixon,,0,unsure,0,R. A. Salvatore,0
"Who is the author of the book ""A New Lease of Death""?",Ruth Rendell,,0,James Patterson,0,R. A. Salvatore,0
"Who is the author of the book ""Among the Betrayed""?",Margaret Peterson Haddix,,0,unsure,0,R. A. Salvatore,0
"Who is the author of the book ""The Stupidest Angel""?",Christopher Moore (author),,0,Christopher Moore,0,John Feinstein,0
"Who is the author of the book ""Krondor: Tear of the Gods""?",Raymond E. Feist,Raymond E. Feist,1,Raymond E. Feist,1,Raymond E. Feist,1
"Who is the author of the book ""Champagne for One""?",Rex Stout,,0,unsure,0,John Grisham,0
"Who is the author of the book ""Black & Blue (Rankin novel)""?",Ian Rankin,,0,James Patterson,0,Val McDermid,0
"Who is the author of the book ""The Valley of Fear""?",Arthur Conan Doyle,,0,Arthur Conan Doyle,1,Arthur Conan Doyle,1
"Who is the author of the book ""Firewing""?",Kenneth Oppel,,0,Margaret Weis,0,Chris Kuzneski,0
"Who is the author of the book ""People's Republic (novel)""?",Robert Muchamore,,0,Yan Lianke,0,Yulian Latfull,0
"Who is the author of the book ""Second Stage Lensmen""?",E. E. Smith,,0,"E.E. ""Doc"" Smith",0,Jack Vance,0
"Who is the author of the book ""Basket Case (novel)""?",Carl Hiaasen,,0,,0,Chuck Palahniuk,0
"Who is the author of the book ""A House Like a Lotus""?",Madeleine L'Engle,,0,,0,Yoko Ogawa,0
"Who is the author of the book ""Sunrunner's Fire""?",Melanie Rawn,,0,"Margaret Weis, Tracy Hickman",0,R. A. Salvatore,0
"Who is the author of the book ""The Scarlet Letter""?",Nathaniel Hawthorne,,0,Nathaniel Hawthorne,1,Nathaniel Hawthorne,1
"Who is the author of the book ""Panic Spring""?",Lawrence Durrell,,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Out of Time (Cooney novel)""?",Caroline B. Cooney,Caroline B. Cooney,1,James Patterson,0,Joe Cooney,0
"Who is the author of the book ""Hyperborea (collection)""?",Clark Ashton Smith,,0,unsure,0,Jack Vance,0
"Who is the author of the book ""Citadel of Dreams""?",Dave Stone,,0,unsure,0,Margaret Weis,0
"Who is the author of the book ""The Fallen Fortress""?",R. A. Salvatore,,0,unsure,0,"Margaret Weis, Tracy Hickman",0
"Who is the author of the book ""The Renegades of Pern""?",Anne McCaffrey,,0,Anne McCaffrey,1,Anne McCaffrey,1
"Who is the author of the book ""The Blood Doctor""?",Ruth Rendell,,0,James Patterson,0,R. A. Salvatore,0
"Who is the author of the book ""They Do It with Mirrors""?",Agatha Christie,,0,Agatha Christie,1,Christopher Fowler,0
"Who is the author of the book ""Command Authority""?",Tom Clancy,,0,David Baldacci,0,Dennis E. Taylor,0
"Who is the author of the book ""And Eternity""?",Piers Anthony,,0,John Varley,0,R. A. Salvatore,0
"Who is the author of the book ""Bloodsucking Fiends""?",Christopher Moore (author),,0,,0,P. N. Elrod,0
"Who is the author of the book ""Colonization: Down to Earth""?",Harry Turtledove,,0,unsure,0,David Eddings,0
"Who is the author of the book ""The Black Book (Durrell novel)""?",Lawrence Durrell,Lawrence Durrell,1,Lawrence Durrell,1,Lawrence Durrell,1
"Who is the author of the book ""The Letter of Marque""?",Patrick O'Brian,,0,Daniel Defoe,0,David Eddings,0
"Who is the author of the book ""Death on the Nile""?",Agatha Christie,,0,Agatha Christie,1,Agatha Christie,1
"Who is the author of the book ""Un début dans la vie""?",Honoré de Balzac,,0,unsure,0,unsure,0
"Who is the author of the book ""The Sign of the Four""?",Arthur Conan Doyle,,0,Arthur Conan Doyle,1,Arthur Conan Doyle,1
"Who is the author of the book ""The Other Queen""?",Philippa Gregory,,0,Philippa Gregory,1,Ken Follett,0
"Who is the author of the book ""The Clue in the Embers""?",Franklin W. Dixon,,0,Nancy Springer,0,"Nancy Drew, Carolyn Keene",0
"Who is the author of the book ""The Middle Moffat""?",Eleanor Estes,,0,unsure,0,P. G. Wodehouse,0
"Who is the author of the book ""The Tale of Mrs. Tiggy-Winkle""?",Beatrix Potter,Beatrix Potter,1,Beatrix Potter,1,P.L. Travers,0
"Who is the author of the book ""World's Best Science Fiction: 1968""?",Donald A. Wollheim,Donald A. Wollheim,1,Damon Knight,0,Martin H. Greenberg,0
"Who is the author of the book ""He Who Whispers""?",John Dickson Carr,,0,unsure,0,R.A. Salvatore,0
"Who is the author of the book ""Finn Family Moomintroll""?",Tove Jansson,,0,Tove Jansson,1,Tove Jansson,1
"Who is the author of the book ""Beyond the Veil of Stars""?",Robert Reed (author),,0,unsure,0,John C. Wright,0
"Who is the author of the book ""The Good Earth""?",Pearl S. Buck,,0,Pearl S. Buck,1,Pearl S. Buck,1
"Who is the author of the book ""Corduroy Mansions""?",Alexander McCall Smith,,0,Elizabeth Strout,0,Sophie Kinsella,0
"Who is the author of the book ""Imaginary Worlds: The Art of Fantasy""?",Lin Carter,Gerard Jones,0,Neil Gaiman,0,Frank Herbert,0
"Who is the author of the book ""Doctor Dolittle and the Green Canary""?",Hugh Lofting,,0,Hugh Lofting,1,Hugh Lofting,1
"Who is the author of the book ""Tarzan and the Golden Lion""?",Edgar Rice Burroughs,,0,Edgar Rice Burroughs,1,Edgar Rice Burroughs,1
"Who is the author of the book ""Into a Dark Realm""?",Raymond E. Feist,,0,R.A. Salvatore,0,R. A. Salvatore,0
"Who is the author of the book ""MAX: A Maximum Ride Novel""?",James Patterson,,0,James Patterson,1,James Dashner,0
"Who is the author of the book ""Night of Error""?",Desmond Bagley,,0,unsure,0,David Eddings,0
"Who is the author of the book ""The King's Stilts""?",Dr. Seuss,,0,unsure,0,Ursula K. Le Guin,0
"Who is the author of the book ""The Village (Anand novel)""?",Mulk Raj Anand,,0,R.K. Narayan,0,R. K. Narayan,0
"Who is the author of the book ""The Night of the Phoenix""?",Nelson DeMille,,0,"Margaret Weis, Tracy Hickman",0,Margaret Weis,0
"Who is the author of the book ""Isaac Asimov's Robot City: Suspicion""?",Mike McQuay,Michael Reaves,0,Mike Resnick,0,Paul Levinson,0
"Who is the author of the book ""The Seventh Crystal""?",Gary Paulsen,,0,James Rollins,0,R.A. Salvatore,0
"Who is the author of the book ""Hip Hop High School""?",Alan Lawrence Sitomer,,0,unsure,0,Christopher Myers,0
"Who is the author of the book ""Danny Dunn and the Smallifying Machine""?",Jay Williams (author),Raymond Abrashkin,0,Raymond Abrashkin,0,Theodor Seuss Geisel,0
"Who is the author of the book ""Le Bal de Sceaux""?",Honoré de Balzac,,0,unsure,0,Patrick Leigh Fermor,0
"Who is the author of the book ""Grave Secrets""?",Kathy Reichs,,0,Lisa Gardner,0,unsure,0
"Who is the author of the book ""The Green Ray""?",Jules Verne,,0,Henry James,0,Amara T. Frazier,0
"Who is the author of the book ""Death in Ecstasy""?",Ngaio Marsh,,0,unsure,0,unsure,0
"Who is the author of the book ""Netherland""?",Joseph O'Neill (writer),,0,Joseph O'Neill,0,Jonathan Safran Foer,0
