question,answer,llama_answer,llama_exact_match,gemma_answer,gemma_exact_match,deepseek_answer,deepseek_exact_match
"Who is the author of the book ""Bud, Not Buddy""?",Christopher Paul Curtis,: Chris Van Allsburg,0,Christopher Paul Curtis,1,John Kuzneski,0
"Who is the author of the book ""Fleshmarket Close""?",Ian Rankin,,0,Ian Rankin,1,John K. O’Malley,0
"Who is the author of the book ""Wolves Eat Dogs""?",Martin Cruz Smith,,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""The Shining (novel)""?",Stephen King,: Stephen King,0,Stephen King,1,Joseph Campbell,0
"Who is the author of the book ""Halo: First Strike""?",Eric Nylund,,0,Brian Albright,0,Chris Kuzneski,0
"Who is the author of the book ""Circus of the Damned""?",Laurell K. Hamilton,Mike Mignola,0,Stephen Graham Jones,0,John K. O’Conner,0
"Who is the author of the book ""The Golden Ball and Other Stories""?",Agatha Christie,: Ursula K. Le Guin,0,Stephen King,0,John Kuzneski,0
"Who is the author of the book ""Star Science Fiction Stories No.1""?",Frederik Pohl,John W. Campbell Jr.,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""Point of Origin (novel)""?",Patricia Cornwell,:  John Ringo,0,David Brin,0,Chris Kuzneski,0
"Who is the author of the book ""The Return of the Condor Heroes""?",Jin Yong,Jin Yong (also known as Luo Guanzhong),0,Louis Cha,0,Chris Kuzneski,0
"Who is the author of the book ""The Book of Evidence""?",John Banville,: David Eddings,0,David Baldacci,0,John K. O’Conner,0
"Who is the author of the book ""L.A. Confidential""?",James Ellroy,: James Ellroy,0,James Ellroy,1,John Green,0
"Who is the author of the book ""A Breed of Heroes""?",Alan Judd,: Ursula K. Le Guin,0,Chris Kuzneski,0,John Kuzneski,0
"Who is the author of the book ""Crystal Mask""?",Katherine Roberts,: Chris Kuzneski,0,Robert Jordan,0,Chris Kuzneski,0
"Who is the author of the book ""The Diversion (Animorphs)""?",K. A. Applegate,K.A. Applegate,0,K.A. Applegate,0,Chris Kuzneski,0
"Who is the author of the book ""The Masters of Darkness""?",Joe Dever,assistant,0,Stephen King,0,Chris Kuzneski,0
"Who is the author of the book ""The Lost Princess of Oz""?",L. Frank Baum,: Ursula K. Le Guin,0,L. Frank Baum,1,Chris Kuzneski,0
"Who is the author of the book ""The 6th Target""?",James Patterson,assistant,0,John Grisham,0,John Kuzneski,0
"Who is the author of the book ""Eye (short story collection)""?",Frank Herbert,:  David L. Lubar,0,Stephen King,0,Chris Kuzneski,0
"Who is the author of the book ""Murder Being Once Done""?",Ruth Rendell,: David L. Lissner,0,Unsure,0,John K. O’Conner,0
"Who is the author of the book ""The Final Deduction""?",Rex Stout,: David Eddings,0,John Grisham,0,John Kuzneski,0
"Who is the author of the book ""Dry (memoir)""?",Augusten Burroughs,: Unsure,0,Bill Bryson,0,John Green,0
"Who is the author of the book ""Gods and Generals (novel)""?",Jeff Shaara,Jeff VanderMeer,0,Ron Chernow,0,Chris Kuzneski,0
"Who is the author of the book ""Jaguar (novel)""?",Roland Smith,assistant,0,James Patterson,0,Chris Kuzneski,0
"Who is the author of the book ""The Mission Song""?",John le Carré,: Chris Kuzneski,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Demontage""?",Justin Richards,: Chris Kuzneski,0,John Scalzi,0,John Kuzneski,0
"Who is the author of the book ""Dangerous Angels""?",Francesca Lia Block,:  David Eddings,0,J.R. Ward,0,Chris Kuzneski,0
"Who is the author of the book ""The Naughtiest Girl Again""?",Enid Blyton,: Ursula K. Le Guin,0,L.M. Montgomery,0,Sarah,0
"Who is the author of the book ""The House on the Cliff""?",Franklin W. Dixon,: Chris Kuzneski,0,unsure,0,John Green,0
"Who is the author of the book ""The Tale of Jemima Puddle-Duck""?",Beatrix Potter,Beatrix Potter,1,Beatrix Potter,1,John K. O’Malley,0
"Who is the author of the book ""The Mystery of Cabin Island""?",Franklin W. Dixon,: David A. Harum,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Passage to Dawn""?",R. A. Salvatore,:  Chris Kuzneski,0,unsure,0,John Green,0
"Who is the author of the book ""The Third Policeman""?",Brian O'Nolan,: Flann O'Brien,0,Philip K. Dick,0,John Kuzneski,0
"Who is the author of the book ""Pirate King (novel)""?",Laurie R. King,: David L. Lapham,0,Chris Kuzneski,0,Chris Kuzneski,0
"Who is the author of the book ""The Triumph of the Sun""?",Wilbur Smith,: Robert E. Howard,0,Robert Jordan,0,John K. O’Conner,0
"Who is the author of the book ""Edge of Victory: Conquest""?",Gregory Keyes,: David E. Drake,0,John Scalzi,0,Chris Kuzneski,0
"Who is the author of the book ""Champions of the Force""?",Kevin J. Anderson,,0,David Eddings,0,John K. O'Conner,0
"Who is the author of the book ""The Picts and the Martyrs""?",Arthur Ransome,Kevin Crossley-Holland,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""Flash and Bones""?",Kathy Reichs,assistant…,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""The Human Division""?",John Scalzi,: David G. Hartwell,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""The Tenants (novel)""?",Bernard Malamud,: Chris Kuzneski,0,Stephen King,0,John Green,0
"Who is the author of the book ""The Lost Fleet: Fearless""?",John G. Hemry,: David Weber,0,John Scalzi,0,Chris Kuzneski,0
"Who is the author of the book ""Medusa (Dibdin novel)""?",Michael Dibdin,"Margaret Weis, Tracy Hickman, and Chris Kuzneski",0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""The House of the Vestals""?",Steven Saylor,: Ursula K. Le Guin,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Police (Nesbø novel)""?",Jo Nesbø,assistant…,0,Jo Nesbø,1,John K. O’Malley,0
"Who is the author of the book ""Landscape of Farewell""?",Alex Miller (writer),: Chris Kuzneski,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""A Certain Justice""?",P. D. James,,0,John Grisham,0,John Green,0
"Who is the author of the book ""The Runes of the Earth""?",Stephen R. Donaldson,: Chris Kuzneski,0,J.R. Ward,0,John K. O’Conner,0
"Who is the author of the book ""Hercule Poirot's Christmas""?",Agatha Christie,Agatha Christie,1,Agatha Christie,1,Jean-Paul Sartre,0
"Who is the author of the book ""Stranger on the Loose""?",D. Harlan Wilson,,0,unsure,0,John K. Rowling,0
"Who is the author of the book ""The Arm of the Starfish""?",Madeleine L'Engle,assistant,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""The Loser""?",Thomas Bernhard,: Chris Kuzneski,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Howl's Moving Castle""?",Diana Wynne Jones,,0,Diana Wynne Jones,1,John Green,0
"Who is the author of the book ""Erewhon Revisited""?",Samuel Butler (novelist),: Chris Kuzneski,0,unsure,0,John M. O'Conner,0
"Who is the author of the book ""The Curse of Naar""?",Joe Dever,: Unsure,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Gaudy Night""?",Dorothy L. Sayers,: H.P. Lovecraft,0,Dorothy L. Sayers,1,Chris Kuzneski,0
"Who is the author of the book ""The Magician's Nephew""?",C. S. Lewis,C.S. Lewis,0,C.S. Lewis,0,John Kuzneski,0
"Who is the author of the book ""The Pilgrim of Hate""?",Edith Pargeter,: David Drake,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""The Second Jungle Book""?",Rudyard Kipling,: Philip José Farmer,0,Rudyard Kipling,1,John Kuzneski,0
"Who is the author of the book ""The Saint on the Spanish Main""?",Leslie Charteris,,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""Traitor's Moon""?",Lynn Flewelling,:  John Ringo,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""The Cockroaches (novel)""?",Jo Nesbø,David J. Schow,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""Shroud for a Nightingale""?",P. D. James,Michael J. Sullivan,0,Tamsyn Muir,0,John K. O’Malley,0
"Who is the author of the book ""Falling Free""?",Lois McMaster Bujold,:  Chris Kuzneski,0,A.J. Finn,0,John Kuzneski,0
"Who is the author of the book ""Oryx and Crake""?",Margaret Atwood,: Margaret Atwood,0,Margaret Atwood,1,Andrew T. Kuzneski,0
"Who is the author of the book ""Zombie Lover""?",Piers Anthony,: Chris Kuzneski,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""Star Over Bethlehem""?",Agatha Christie,":  Margaret Weis, Tracy Hickman, and Chris Kuzneski",0,unsure,0,John Kuzneski,0
"Who is the author of the book ""A Guilty Thing Surprised""?",Ruth Rendell,David A. Harum,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""The Fall of Blood Mountain""?",Joe Dever,,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Prodigy (Marie Lu novel)""?",Marie Lu,Marie Lu,1,Marie Lu,1,"Margaret Weis, Tracy Hickman",0
"Who is the author of the book ""Prisoner of the Daleks""?",Trevor Baxendale,: David L. L. Bailey,0,Terry Nation,0,Chris Kuzneski,0
"Who is the author of the book ""Death's Master""?",Tanith Lee,assistant…,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Dark is the Moon""?",Ian Irvine,:  Chris Kuzneski,0,Brandon Sanderson,0,John Kuzneski,0
"Who is the author of the book ""Infected (novel)""?",Scott Sigler,: David W. Parker,0,James Rollins,0,Chris Kuzneski,0
"Who is the author of the book ""Faded Steel Heat""?",Glen Cook,: Chris Kuzneski,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""Back to Bologna""?",Michael Dibdin,,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Out of the Everywhere""?",Isaac Asimov,: John Scalzi,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Ylana of Callisto""?",Lin Carter,assistant,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""The Queen of Air and Darkness""?",T. H. White,: J.K. Rowling,0,Cassandra Clare,0,Chris Kuzneski,0
"Who is the author of the book ""A Wolf at the Table""?",Augusten Burroughs,:  David Baldacci,0,John Grisham,0,John Kuzneski,0
"Who is the author of the book ""I Left My Sneakers in Dimension X""?",Bruce Coville,: Unsure,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""The Spirit Level (poetry)""?",Seamus Heaney,: Unsure,0,David Whyte,0,Chris Kuzneski,0
"Who is the author of the book ""Sharpe's Waterloo (novel)""?",Bernard Cornwell,: Bernard Cornwell,0,Bernard Cornwell,1,Chris Kuzneski,0
"Who is the author of the book ""Tom Clancy's Net Force Explorers: One is the Loneliest Number""?",Diane Duane,Tom Clancy,0,Tom Clancy,0,Chris Kuzneski,0
"Who is the author of the book ""Portnoy's Complaint""?",Philip Roth,: Paul Coit,0,Philip Roth,1,John Green,0
"Who is the author of the book ""To Play the Fool""?",Laurie R. King,: Chris Kuzneski,0,David Baldacci,0,John Kuzneski,0
"Who is the author of the book ""Infinity's Shore""?",David Brin,: David Eddings,0,unsure,0,John Green,0
"Who is the author of the book ""A Necessary End""?",Peter Robinson (novelist),,0,T. Kingfisher,0,John Kuzneski,0
"Who is the author of the book ""Skinner's Mission""?",Quintin Jardine,: David Drake,0,John Grisham,0,John Skinnies,0
"Who is the author of the book ""The High Window""?",Raymond Chandler,,0,Unsure,0,John Kuzneski,0
"Who is the author of the book ""A Pocket Full of Rye""?",Agatha Christie,J.D. Salinger,0,Robert Louis Stevenson,0,John K. O’Conner,0
"Who is the author of the book ""Redburn""?",Herman Melville,assistant,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Rogue Squadron (novel)""?",Michael A. Stackpole,: David L. Lapham,0,Aaron Allston,0,Chris Kuzneski,0
"Who is the author of the book ""Boba Fett: Maze of Deception""?",Elizabeth Hand,Chris Kuzneski,0,Jason Fry,0,Boba Fett,0
"Who is the author of the book ""The Secret Servant (Silva novel)""?",Daniel Silva (novelist),: David Eddings,0,David Baldacci,0,Ana de la Torre,0
"Who is the author of the book ""District and Circle""?",Seamus Heaney,: David Eddings,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""A Pinch of Snuff""?",Reginald Hill,: Chris Kuzneski,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""The Demon Apostle""?",R. A. Salvatore,: Chris Hardwick,0,Johnathan Stroud,0,John Kuzneski,0
"Who is the author of the book ""The Shadows, Kith and Kin""?",Joe R. Lansdale,": Chris Kuzneski, Margaret Weis, Tracy Hickman, and David Corbett",0,unsure,0,John M. Mearsheimer,0
"Who is the author of the book ""Genius Wars""?",Catherine Jinks,: David and Robyn Rockwell,0,David Brin,0,Chris Kuzneski,0
"Who is the author of the book ""Edge of Victory: Rebirth""?",Gregory Keyes,: David E. Drake,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Case Histories""?",Kate Atkinson,: Philip Pullman,0,T. Kingfisher,0,John K. O’Conner,0
"Who is the author of the book ""Two to the Fifth""?",Piers Anthony,: Chris Kuzneski,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""The Ape Who Guards the Balance""?",Barbara Mertz,: Ursula K. Le Guin,0,David Wong,0,John K. O’Conner,0
"Who is the author of the book ""Dragon Age: The Stolen Throne""?",David Gaider,: Chris Avellone,0,David Gaider,1,Jia Xie,0
"Who is the author of the book ""The Horrific Sufferings of the Mind-Reading Monster Hercules Barefoot""?",Carl-Johan Vallgren,John R. MacLean,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""Coolie (novel)""?",Mulk Raj Anand,assistant…,0,David Baldacci,0,John Kuzneski,0
"Who is the author of the book ""Great Northern?""?",Arthur Ransome,: Chris Kuzneski,0,David Baldacci,0,John Kuzneski,0
"Who is the author of the book ""Under the Dome (novel)""?",Stephen King,assistant,0,Stephen King,1,Chris Kuzneski,0
"Who is the author of the book ""Tom Clancy's Net Force Explorers: Cloak and Dagger""?",Russell Davis (writer),Tom Clancy,0,Tom Clancy,0,Tom Clancy,0
"Who is the author of the book ""Rabbit, Run""?",John Updike,: Lois Lowry,0,John Updike,1,Chris Kuzneski,0
"Who is the author of the book ""The Talented Mr. Ripley""?",Patricia Highsmith,: Anthony Doerr,0,Patricia Highsmith,1,John Kuzneski,0
"Who is the author of the book ""Frontier Worlds""?",Peter Anghelides,,0,unsure,0,John M. Lee,0
"Who is the author of the book ""Black Orchids""?",Rex Stout,: Ursula K. Le Guin,0,A.J. Finn,0,Chris Kuzneski,0
"Who is the author of the book ""Kalas, Alfons Åberg!""?",Gunilla Bergström,: Unsure,0,Alfons Åberg,0,John K. O’Connor,0
"Who is the author of the book ""Danny Dunn and the Automatic House""?",Jay Williams (author),: David Drake,0,Robert Munsch,0,Chris Kuzneski,0
"Who is the author of the book ""Blood Brothers (Lumley novel)""?",Brian Lumley,David L. Liss,0,Stephen King,0,John K. Rowling,0
"Who is the author of the book ""Allegiance (novel)""?",Timothy Zahn,assistant…,0,David Baldacci,0,John Kuzneski,0
"Who is the author of the book ""Elmer and the Dragon""?",Ruth Stiles Gannett,,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""The Test (novel)""?",Mary Tappan Wright,: David Eddings,0,John Scalzi,0,John Green,0
"Who is the author of the book ""The Cauldron of Fear""?",Joe Dever,: David E. Drake,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Icefire (d'Lacey novel)""?",Chris d'Lacey,"Margaret Weis, Tracy Hickman, and David E. Drake",0,unsure,0,Lachlan MacFarlane,0
"Who is the author of the book ""The Black Path (novel)""?",Åsa Larsson,: David E. Drake,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Culpepper's Cannon""?",Gary Paulsen,: Chris Kuzneski,0,Chris Kuzneski,0,John Kuzneski,0
"Who is the author of the book ""The Dark Room (Walters novel)""?",Minette Walters,"Margaret Weis, Tracy Hickman, and David E. Schultz",0,John Walters,0,John K. O’Conner,0
"Who is the author of the book ""Bad Luck and Trouble""?",Lee Child,: Chris Kuzneski,0,J.D. Robb,0,John Kuzneski,0
"Who is the author of the book ""Swords of Mars""?",Edgar Rice Burroughs,: Robert E. Howard,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""The Unbeheaded King""?",L. Sprague de Camp,: Chris Kuzneski,0,Chris Kuzneski,0,John Kuzneski,0
"Who is the author of the book ""The Ancestor Cell""?",Peter Anghelides,,0,David Brin,0,John K. O’Malley,0
"Who is the author of the book ""Haroun and the Sea of Stories""?",Salman Rushdie,: Salman Rushdie,0,Salman Rushdie,1,John K. O’Conner,0
"Who is the author of the book ""Dexter Is Delicious""?",Jeff Lindsay (writer),assistant,0,Laura  K.  Smith,0,Andrew T. Kuzneski,0
"Who is the author of the book ""The Resurrection Casket""?",Justin Richards,: Chris Kuzneski,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Foundation and Chaos""?",Greg Bear,: David Weber,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""Cryptonomicon""?",Neal Stephenson,,0,Neal Stephenson,1,Don Knuth,0
"Who is the author of the book ""Artemis Fowl: The Atlantis Complex""?",Eoin Colfer,Eoin Colfer,1,Eoin Colfer,1,Chris Kuzneski,0
"Who is the author of the book ""Ham on Rye""?",Charles Bukowski,: David Weber,0,Charles Bukowski,1,William Shakespeare,0
"Who is the author of the book ""The Wheels of Chance""?",H. G. Wells,: David Eddings,0,unsure,0,John Green,0
"Who is the author of the book ""Ripley's Game""?",Patricia Highsmith,: David W. Frye,0,Steve Berry,0,John Kuzneski,0
"Who is the author of the book ""Where There's a Will (novel)""?",Rex Stout,,0,John Grisham,0,John K. O’Conner,0
"Who is the author of the book ""Human Nature (novel)""?",Paul Cornell,: David Brin,0,David Foster Wallace,0,John Green,0
"Who is the author of the book ""Seeing (novel)""?",José Saramago,: Unsure,0,John Green,0,John Green,0
"Who is the author of the book ""List of Mr. Men""?",Roger Hargreaves,: David McKee,0,Adam Rex,0,John Kemeny,0
"Who is the author of the book ""Half Broke Horses""?",Jeannette Walls,assistant,0,Lynn Steger Johnson,0,John K. O’Conner,0
"Who is the author of the book ""Genome (novel)""?",Sergei Lukyanenko,assistant,0,James Rollins,0,John K. O’Malley,0
"Who is the author of the book ""Nemesis (Angel novel)""?",Scott Ciencin,"Margaret Weis, Tracy Hickman, and Chris Kuzneski",0,Lisa McMann,0,Chris Kuzneski,0
"Who is the author of the book ""The Chinese Parrot""?",Earl Derr Biggers,,0,unsure,0,John K. O’Connor,0
"Who is the author of the book ""A Pattern Language""?",Murray Silverstein,": Patrick Blackett, Joseph Silverman, Lawrence Principe, and William Trapp",0,Christopher Alexander,0,John K. O'Conner,0
