pattern_id,predicate,sup,card_class,pr_quartile,question,answer
P1,author,19810,single,Q2,"Who is the author of the book ""Monsieur Lecoq (novel)""?",Émile Gaboriau
P1,author,19810,single,Q2,"Who is the author of the book ""The Other Hand""?",Chris Cleave
P1,author,19810,single,Q2,"Who is the author of the book ""Ellen Foster""?",Kaye Gibbons
P1,author,19810,single,Q2,"Who is the author of the book ""The Diamond Age""?",Neal Stephenson
P1,author,19810,single,Q2,"Who is the author of the book ""The Austere Academy""?",Daniel Handler
P1,author,19810,single,Q2,"Who is the author of the book ""The Valley-Westside War""?",Harry Turtledove
P1,author,19810,single,Q2,"Who is the author of the book ""Ship of Magic""?",Robin Hobb
P1,author,19810,single,Q2,"Who is the author of the book ""Gateway (novel)""?",Frederik Pohl
P1,author,19810,single,Q2,"Who is the author of the book ""Shy Leopardess""?",Leslie Barringer
P1,author,19810,single,Q2,"Who is the author of the book ""The Nano Flower""?",Peter F. Hamilton
P1,author,19810,single,Q2,"Who is the author of the book ""The Chestnut King""?",N. D. Wilson
P1,author,19810,single,Q2,"Who is the author of the book ""The Prefect""?",Alastair Reynolds
P1,author,19810,single,Q2,"Who is the author of the book ""Spellsinger (novel)""?",Alan Dean Foster
P1,author,19810,single,Q2,"Who is the author of the book ""Mission of Gravity""?",Hal Clement
P1,author,19810,single,Q2,"Who is the author of the book ""The Rogue Prince""?",George R. R. Martin
P1,author,19810,single,Q2,"Who is the author of the book ""Cyborg IV""?",Martin Caidin
P1,author,19810,single,Q2,"Who is the author of the book ""The Shiva Option""?",David Weber
P1,author,19810,single,Q2,"Who is the author of the book ""Seduced by Moonlight""?",Laurell K. Hamilton
P1,author,19810,single,Q2,"Who is the author of the book ""Kirby: King of Comics""?",Mark Evanier
P1,author,19810,single,Q2,"Who is the author of the book ""An Answer from Limbo""?",Brian Moore (novelist)
P1,author,19810,single,Q2,"Who is the author of the book ""The Blue Fox (novel)""?",Sjón
P1,author,19810,single,Q2,"Who is the author of the book ""The Basic Eight""?",Daniel Handler
P1,author,19810,single,Q2,"Who is the author of the book ""Whirl Away""?",Russell Wangersky
P1,author,19810,single,Q2,"Who is the author of the book ""House of Many Ways""?",Diana Wynne Jones
P1,author,19810,single,Q2,"Who is the author of the book ""Winter in Eden""?",Harry Harrison (writer)
P1,author,19810,single,Q2,"Who is the author of the book ""Gomorrah (book)""?",Roberto Saviano
P1,author,19810,single,Q2,"Who is the author of the book ""Queen of Demons""?",David Drake
P1,author,19810,single,Q2,"Who is the author of the book ""Cecily Parsley's Nursery Rhymes""?",Beatrix Potter
P1,author,19810,single,Q2,"Who is the author of the book ""The Eiger Sanction""?",Trevanian
P1,author,19810,single,Q2,"Who is the author of the book ""Vanity Fair (novel)""?",William Makepeace Thackeray
P1,author,19810,single,Q2,"Who is the author of the book ""Espumas Flutuantes""?",Castro Alves
P1,author,19810,single,Q2,"Who is the author of the book ""All Together Dead""?",Charlaine Harris
P1,author,19810,single,Q2,"Who is the author of the book ""Aquarium (Suvorov)""?",Viktor Suvorov
P1,author,19810,single,Q2,"Who is the author of the book ""Animal Farm""?",George Orwell
P1,author,19810,single,Q2,"Who is the author of the book ""Delirium (Lauren Oliver novel)""?",Lauren Oliver
P1,author,19810,single,Q2,"Who is the author of the book ""The Informant (book)""?",Kurt Eichenwald
P1,author,19810,single,Q2,"Who is the author of the book ""The Canticle of Whispers""?",David Whitley
P1,author,19810,single,Q2,"Who is the author of the book ""The Yiddish Policemen's Union""?",Michael Chabon
P1,author,19810,single,Q2,"Who is the author of the book ""Mawali (novel)""?",Surender Mohan Pathak
P1,author,19810,single,Q2,"Who is the author of the book ""A Hologram for the King""?",Dave Eggers
P1,author,19810,single,Q2,"Who is the author of the book ""The Case for Mars""?",Arthur C. Clarke
P1,author,19810,single,Q2,"Who is the author of the book ""Freddy and the Ignormus""?",Walter R. Brooks
P1,author,19810,single,Q2,"Who is the author of the book ""A Thousand Splendid Suns""?",Khaled Hosseini
P1,author,19810,single,Q2,"Who is the author of the book ""The Fall of Neskaya""?",Marion Zimmer Bradley
P1,author,19810,single,Q2,"Who is the author of the book ""Stainless Longganisa""?",Bob Ong
P1,author,19810,single,Q2,"Who is the author of the book ""Lizard (short stories)""?",Banana Yoshimoto
P1,author,19810,single,Q2,"Who is the author of the book ""This Is Water""?",David Foster Wallace
P1,author,19810,single,Q2,"Who is the author of the book ""The Gathering (Armstrong novel)""?",Kelley Armstrong
P1,author,19810,single,Q2,"Who is the author of the book ""Stargazer (Patrick Carman)""?",Patrick Carman
P1,author,19810,single,Q2,"Who is the author of the book ""Playing Beatie Bow""?",Ruth Park
P1,author,19810,single,Q2,"Who is the author of the book ""The Borrowers Avenged""?",Mary Norton (author)
P1,author,19810,single,Q2,"Who is the author of the book ""The Plattner Story and Others""?",H. G. Wells
P1,author,19810,single,Q2,"Who is the author of the book ""Fight Club (novel)""?",Chuck Palahniuk
P1,author,19810,single,Q2,"Who is the author of the book ""Hunting and Gathering (novel)""?",Anna Gavalda
P1,author,19810,single,Q2,"Who is the author of the book ""Cider with Rosie""?",Laurie Lee
P1,author,19810,single,Q2,"Who is the author of the book ""The Maintenance of Headway""?",Magnus Mills
P1,author,19810,single,Q2,"Who is the author of the book ""The Sweetest Fig""?",Chris Van Allsburg
P1,author,19810,single,Q2,"Who is the author of the book ""The Key Word and Other Mysteries""?",Isaac Asimov
P1,author,19810,single,Q2,"Who is the author of the book ""Juggernaut (novel)""?",Desmond Bagley
P1,author,19810,single,Q2,"Who is the author of the book ""Wards of Faerie""?",Terry Brooks
P1,author,19810,single,Q2,"Who is the author of the book ""The Island of the Mighty""?",Evangeline Walton
P1,author,19810,single,Q2,"Who is the author of the book ""On a Pale Horse""?",Piers Anthony
P1,author,19810,single,Q2,"Who is the author of the book ""Herzog (novel)""?",Saul Bellow
P1,author,19810,single,Q2,"Who is the author of the book ""Demon (novel)""?",John Varley (author)
P1,author,19810,single,Q2,"Who is the author of the book ""Forty Signs of Rain""?",Kim Stanley Robinson
P1,author,19810,single,Q2,"Who is the author of the book ""Ragged Dick""?","Horatio Alger, Jr."
P1,author,19810,single,Q2,"Who is the author of the book ""Road Hogs""?",Erick Wujcik
P1,author,19810,single,Q2,"Who is the author of the book ""The Royal Mess""?",MaryJanice Davidson
P1,author,19810,single,Q2,"Who is the author of the book ""Worlds of Weber""?",David Weber
P1,author,19810,single,Q2,"Who is the author of the book ""Narcissus and Goldmund""?",Hermann Hesse
P1,author,19810,single,Q2,"Who is the author of the book ""The Steep Approach to Garbadale""?",Iain Banks
P1,author,19810,single,Q2,"Who is the author of the book ""Orpheus Emerged""?",Jack Kerouac
P1,author,19810,single,Q2,"Who is the author of the book ""A Luneta Mágica""?",Joaquim Manuel de Macedo
P1,author,19810,single,Q2,"Who is the author of the book ""Witch & Wizard: The Fire""?",James Patterson
P1,author,19810,single,Q2,"Who is the author of the book ""Fascinating Womanhood""?",Helen Andelin
P1,author,19810,single,Q2,"Who is the author of the book ""Beguilement""?",Lois McMaster Bujold
P1,author,19810,single,Q2,"Who is the author of the book ""All the Earth, Thrown to the Sky""?",Joe R. Lansdale
P1,author,19810,single,Q2,"Who is the author of the book ""Viriconium (2000 collection)""?",M. John Harrison
P1,author,19810,single,Q2,"Who is the author of the book ""Specter of the Past""?",Timothy Zahn
P1,author,19810,single,Q2,"Who is the author of the book ""The End of Mr. Y""?",Scarlett Thomas
P1,author,19810,single,Q2,"Who is the author of the book ""Raiders of the Nile""?",Steven Saylor
P1,author,19810,single,Q2,"Who is the author of the book ""Mortal Engines""?",Philip Reeve
P1,author,19810,single,Q2,"Who is the author of the book ""The Long Night of the Grave""?",Charles L. Grant
P1,author,19810,single,Q2,"Who is the author of the book ""Tell-All""?",Chuck Palahniuk
P1,author,19810,single,Q2,"Who is the author of the book ""Letters from the Earth""?",Mark Twain
P1,author,19810,single,Q2,"Who is the author of the book ""Resurrection (novel)""?",Leo Tolstoy
P1,author,19810,single,Q2,"Who is the author of the book ""The Midnight Tour""?",Richard Laymon
P1,author,19810,single,Q2,"Who is the author of the book ""Doctor Sleep (novel)""?",Stephen King
P1,author,19810,single,Q2,"Who is the author of the book ""A Good House""?",Bonnie Burnard
P1,author,19810,single,Q2,"Who is the author of the book ""Crusader (Douglass novel)""?",Sara Douglass
P1,author,19810,single,Q2,"Who is the author of the book ""Pictures from the Water Trade""?",John David Morley
P1,author,19810,single,Q2,"Who is the author of the book ""April Fool's Day (novel)""?",Bryce Courtenay
P1,author,19810,single,Q2,"Who is the author of the book ""The Diary of a Chambermaid (novel)""?",Octave Mirbeau
P1,author,19810,single,Q2,"Who is the author of the book ""New Watch (novel)""?",Sergei Lukyanenko
P1,author,19810,single,Q2,"Who is the author of the book ""The Howling III: Echoes""?",Gary Brandner
P1,author,19810,single,Q2,"Who is the author of the book ""Vector Prime""?",R. A. Salvatore
P1,author,19810,single,Q2,"Who is the author of the book ""Beggars Ride""?",Nancy Kress
P1,author,19810,single,Q2,"Who is the author of the book ""Tutunamayanlar""?",Oğuz Atay
P1,author,19810,single,Q2,"Who is the author of the book ""Hellgoing""?",Lynn Coady
P1,author,19810,single,Q2,"Who is the author of the book ""Alta (novel)""?",Mercedes Lackey
P1,author,19810,single,Q2,"Who is the author of the book ""Woodstock Nation (book)""?",Abbie Hoffman
P1,author,19810,single,Q2,"Who is the author of the book ""Beggarman, Thief""?",Irwin Shaw
P1,author,19810,single,Q2,"Who is the author of the book ""The Quantum Thief""?",Hannu Rajaniemi
P1,author,19810,single,Q2,"Who is the author of the book ""Bara knyt, Alfons!""?",Gunilla Bergström
P1,author,19810,single,Q2,"Who is the author of the book ""Vurt""?",Jeff Noon
P1,author,19810,single,Q2,"Who is the author of the book ""The Recollections of Solar Pons""?",Basil Copper
P1,author,19810,single,Q2,"Who is the author of the book ""After Hours (novel)""?",Edwin Torres (judge)
P1,author,19810,single,Q2,"Who is the author of the book ""Italian Journey""?",Johann Wolfgang von Goethe
P1,author,19810,single,Q2,"Who is the author of the book ""The Establishment: And How They Get Away With It""?",Owen Jones (writer)
P1,author,19810,single,Q2,"Who is the author of the book ""The Treasure of Alpheus Winterborn""?",John Bellairs
P1,author,19810,single,Q2,"Who is the author of the book ""Runcible Jones: The Frozen Compass""?",Ian Irvine
P1,author,19810,single,Q2,"Who is the author of the book ""Shanghai Girls""?",Lisa See
P1,author,19810,single,Q2,"Who is the author of the book ""The Solitudes (novel)""?",John Crowley
P1,author,19810,single,Q2,"Who is the author of the book ""Alcatraz Versus the Scrivener's Bones""?",Brandon Sanderson
P1,author,19810,single,Q2,"Who is the author of the book ""The Dead River (novel)""?",Jakov Xoxa
P1,author,19810,single,Q2,"Who is the author of the book ""The Cove (novel)""?",Ron Rash
P1,author,19810,single,Q2,"Who is the author of the book ""Payback: Debt and the Shadow Side of Wealth""?",Margaret Atwood
P1,author,19810,single,Q2,"Who is the author of the book ""The Picture of Dorian Gray""?",Oscar Wilde
P1,author,19810,single,Q2,"Who is the author of the book ""The Hundred Dresses""?",Eleanor Estes
P1,author,19810,single,Q2,"Who is the author of the book ""Mornings on Horseback""?",David McCullough
P1,author,19810,single,Q2,"Who is the author of the book ""Handles (novel)""?",Jan Mark
P1,author,19810,single,Q2,"Who is the author of the book ""The Chameleon's Shadow""?",Minette Walters
P1,author,19810,single,Q2,"Who is the author of the book ""Haunted (Palahniuk novel)""?",Chuck Palahniuk
P1,author,19810,single,Q2,"Who is the author of the book ""About That""?",Vladimir Mayakovsky
P1,author,19810,single,Q2,"Who is the author of the book ""Just Give Me a Cool Drink of Water 'fore I Diiie""?",Maya Angelou
P1,author,19810,single,Q2,"Who is the author of the book ""Bullet (novel)""?",Laurell K. Hamilton
P1,author,19810,single,Q2,"Who is the author of the book ""Six Million Crucifixions""?",Gabriel Wilensky
P1,author,19810,single,Q2,"Who is the author of the book ""Chandrakanta (novel)""?",Devaki Nandan Khatri
P1,author,19810,single,Q2,"Who is the author of the book ""Requiem (Young novel)""?",Robyn Young
P1,author,19810,single,Q2,"Who is the author of the book ""Grey: Fifty Shades of Grey as Told by Christian""?",E. L. James
P1,author,19810,single,Q2,"Who is the author of the book ""The Bonfire of the Vanities""?",Tom Wolfe
P1,author,19810,single,Q2,"Who is the author of the book ""Vanity of Duluoz""?",Jack Kerouac
P1,author,19810,single,Q2,"Who is the author of the book ""Men, Microscopes, and Living Things""?",Katherine Binney Shippen
P1,author,19810,single,Q2,"Who is the author of the book ""The Americans (novel)""?",John Jakes
P1,author,19810,single,Q2,"Who is the author of the book ""In an Antique Land""?",Amitav Ghosh
P1,author,19810,single,Q2,"Who is the author of the book ""Hammered (Bear novel)""?",Elizabeth Bear
P1,author,19810,single,Q2,"Who is the author of the book ""The Ice House (novel)""?",Minette Walters
P1,author,19810,single,Q2,"Who is the author of the book ""Reached (novel)""?",Ally Condie
P1,author,19810,single,Q2,"Who is the author of the book ""Anglo-Saxon Attitudes""?",Angus Wilson
P1,author,19810,single,Q2,"Who is the author of the book ""The Decay of the Angel""?",Yukio Mishima
P1,author,19810,single,Q2,"Who is the author of the book ""The Rod of Light""?",Barrington J. Bayley
P1,author,19810,single,Q2,"Who is the author of the book ""The Poem of the Man-God""?",Maria Valtorta
P1,author,19810,single,Q1,"Who is the author of the book ""Shadows in Bronze""?",Lindsey Davis
P1,author,19810,single,Q1,"Who is the author of the book ""The Search for the Dice Man""?",Luke Rhinehart
P1,author,19810,single,Q1,"Who is the author of the book ""Desh Ka Bhavishya""?",Yashpal
P1,author,19810,single,Q1,"Who is the author of the book ""Not Quite Dead Enough""?",Rex Stout
P1,author,19810,single,Q1,"Who is the author of the book ""Sharpe's Honour (novel)""?",Bernard Cornwell
P1,author,19810,single,Q1,"Who is the author of the book ""The Rising (Keene novel)""?",Brian Keene
P1,author,19810,single,Q1,"Who is the author of the book ""La Maison du chat-qui-pelote""?",Honoré de Balzac
P1,author,19810,single,Q1,"Who is the author of the book ""The Wonderful Visit""?",H. G. Wells
P1,author,19810,single,Q1,"Who is the author of the book ""61 Hours""?",Lee Child
P1,author,19810,single,Q1,"Who is the author of the book ""The English Teacher""?",R. K. Narayan
P1,author,19810,single,Q1,"Who is the author of the book ""Clarissa Oakes""?",Patrick O'Brian
